%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
183 1831 2.794392e-03 1.075503e+01  6.908644031817811992e+01  6.948447220324668194e+01  7.222106619802713112e+01  7.390893413799901168e+01
184 1841 2.742977e-03 1.078215e+01  6.908644031817811992e+01  6.947118073610903366e+01  7.028933848847694321e+01  7.178469378982448745e+01
185 1851 2.714649e-03 1.073772e+01  6.908644031817811992e+01  6.933974989541937362e+01  7.089156290215153433e+01  7.591625987480941262e+01
186 1861 2.610460e-03 1.073038e+01  6.908644031817811992e+01  6.919762825010514007e+01  7.014301548972228773e+01  2.643248179395141051e+02
187 1871 2.509081e-03 1.071199e+01  6.908303061245608490e+01  6.908303061245608490e+01  6.996246477216234894e+01  1.908046821484414579e+02
188 1881 2.493496e-03 1.069668e+01  6.908303061245608490e+01  6.951676839356161963e+01  7.123893105579386997e+01  2.368924528077121181e+02
189 1891 2.398034e-03 1.069381e+01  6.908303061245608490e+01  6.932051317960974757e+01  6.997230734670439745e+01  7.299490429422048976e+01
190 1901 2.321988e-03 1.070550e+01  6.908303061245608490e+01  6.949389548562130869e+01  7.000680792370286554e+01  1.781589146824619547e+02
191 1911 2.239446e-03 1.070416e+01  6.908303061245608490e+01  6.942647436335701627e+01  7.008831289747311644e+01  7.173287456478800550e+01
192 1921 2.202802e-03 1.067278e+01  6.908303061245608490e+01  6.926344521462669945e+01  7.027328503994137066e+01  1.707865937062792341e+02
193 1931 2.155817e-03 1.066945e+01  6.908303061245608490e+01  6.976654849645919398e+01  7.121110200763652642e+01  2.017612726407404011e+02
194 1941 2.111825e-03 1.070201e+01  6.908303061245608490e+01  6.953831799055848251e+01  7.037152716408886022e+01  1.946874054642672149e+02
195 1951 2.105622e-03 1.068358e+01  6.908303061245608490e+01  6.942561637607465741e+01  6.973701816082245841e+01  7.284907389447621995e+01
196 1961 2.076798e-03 1.067396e+01  6.908303061245608490e+01  6.934491378047570720e+01  6.997705303512543651e+01  1.769316134627994188e+02
197 1971 2.055898e-03 1.067501e+01  6.908303061245608490e+01  6.912888452185697474e+01  6.987021702095488251e+01  7.247631507700818077e+01
198 1981 2.077110e-03 1.067541e+01  6.885896173396028530e+01  6.885896173396028530e+01  6.926860678435713226e+01  2.357743368570654638e+02
199 1991 2.091465e-03 1.065623e+01  6.885896173396028530e+01  6.916420278281233891e+01  6.951215872899072679e+01  1.775485464184047544e+02
