%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=216610, 2026/02/16 20:57:45.12)
34 341  1.100422327209910662e+02 0 0 1.052359e-01 1.079124e-01 1.373450e-01 9.159675e-02 7.416846e-02 1.157201e-01 1.939539e-01 1.948011e-01 1.119024e-01 1.233794e-01 1.460561e-01 6.518693e-02 5.035816e-02 1.033214e-01 2.443000e-02 8.628901e-02 1.516748e-01 5.649320e-02 6.471571e-02 3.205885e-01 1.003045e-01 8.351848e-02 1.493380e-01 3.544435e-01 1.411104e-01 4.032736e-01 2.620906e-01 2.393211e-01 
35 351  1.112551241461256382e+02 0 0 1.020122e-01 1.079951e-01 1.402965e-01 1.011057e-01 7.955311e-02 1.152401e-01 2.144860e-01 1.863286e-01 1.069944e-01 1.168659e-01 1.360668e-01 6.513752e-02 4.781140e-02 1.043471e-01 2.613757e-02 8.721804e-02 1.553032e-01 5.867613e-02 6.453728e-02 3.208632e-01 9.348284e-02 8.767599e-02 1.586468e-01 3.795059e-01 1.321604e-01 3.660299e-01 2.562834e-01 2.346242e-01 
36 361  1.121053223128104008e+02 0 0 9.566823e-02 1.042488e-01 1.310114e-01 9.935766e-02 7.489715e-02 1.108898e-01 2.177409e-01 1.803527e-01 1.048210e-01 1.206606e-01 1.470668e-01 7.380019e-02 5.366075e-02 1.111480e-01 2.761577e-02 8.016247e-02 1.498779e-01 5.777039e-02 6.118754e-02 3.272851e-01 9.958693e-02 8.189162e-02 1.570037e-01 3.736205e-01 1.314306e-01 4.131633e-01 2.601976e-01 2.298344e-01 
37 371  1.105074441086083539e+02 0 0 9.345266e-02 1.034344e-01 1.470666e-01 1.016899e-01 7.194360e-02 1.245838e-01 1.924892e-01 1.752573e-01 1.119190e-01 1.217514e-01 1.376937e-01 7.650321e-02 4.656987e-02 9.553073e-02 2.556403e-02 7.860688e-02 1.406895e-01 5.380749e-02 6.246053e-02 3.226456e-01 9.670544e-02 9.141466e-02 1.549611e-01 3.623021e-01 1.313927e-01 3.884539e-01 2.597446e-01 2.363878e-01 
38 381  1.104518681535189870e+02 0 0 1.018080e-01 1.051299e-01 1.348992e-01 1.037896e-01 7.308772e-02 1.187833e-01 2.003303e-01 1.867444e-01 9.389530e-02 1.309163e-01 1.361379e-01 7.374447e-02 4.799190e-02 9.186586e-02 2.716200e-02 9.546420e-02 1.412850e-01 5.734585e-02 6.394682e-02 3.316128e-01 9.556039e-02 8.377164e-02 1.582974e-01 3.456602e-01 1.289849e-01 4.218106e-01 2.549835e-01 2.153651e-01 
39 391  1.123483344796837997e+02 0 0 9.634187e-02 1.041682e-01 1.362478e-01 9.684332e-02 7.400145e-02 1.108151e-01 1.932018e-01 1.906643e-01 9.981250e-02 1.325762e-01 1.337629e-01 8.030910e-02 4.853386e-02 9.919763e-02 2.887466e-02 8.805149e-02 1.329195e-01 5.745846e-02 6.195413e-02 3.120099e-01 8.925473e-02 8.247976e-02 1.632615e-01 3.483903e-01 1.369208e-01 4.060885e-01 2.597800e-01 2.321371e-01 
40 401  1.164239638302276347e+02 0 0 9.791793e-02 1.031654e-01 1.402774e-01 9.025304e-02 6.999832e-02 1.132255e-01 1.856078e-01 1.837519e-01 9.919280e-02 1.264307e-01 1.310141e-01 7.337088e-02 4.885102e-02 8.691028e-02 2.523367e-02 9.571912e-02 1.513098e-01 5.733428e-02 6.269484e-02 3.134882e-01 9.603705e-02 8.168596e-02 1.609607e-01 3.433030e-01 1.392628e-01 4.255225e-01 2.559131e-01 2.185780e-01 
41 411  1.125168352678957575e+02 0 0 9.091293e-02 1.019562e-01 1.329127e-01 9.639256e-02 7.994493e-02 1.209750e-01 1.902798e-01 1.945621e-01 9.478404e-02 1.296202e-01 1.283158e-01 7.876307e-02 4.871525e-02 9.204976e-02 2.607433e-02 9.696618e-02 1.465796e-01 5.208346e-02 6.316307e-02 3.134802e-01 8.962309e-02 7.768251e-02 1.622726e-01 3.435143e-01 1.433167e-01 4.168584e-01 2.548279e-01 2.143590e-01 
42 421  1.115328558205425793e+02 0 0 9.308894e-02 9.756241e-02 1.355523e-01 9.473744e-02 6.999602e-02 1.062415e-01 2.024974e-01 1.811411e-01 9.426027e-02 1.303526e-01 1.221568e-01 7.461089e-02 4.526207e-02 9.451079e-02 2.752182e-02 1.001366e-01 1.485390e-01 5.764074e-02 5.980113e-02 3.147062e-01 1.030706e-01 7.349921e-02 1.651975e-01 3.497367e-01 1.296170e-01 4.092002e-01 2.439263e-01 2.391481e-01 
43 431  1.045903608621237311e+02 0 0 9.157881e-02 9.469521e-02 1.422862e-01 9.197506e-02 7.301315e-02 1.144214e-01 1.896603e-01 1.854563e-01 9.296854e-02 1.292191e-01 1.262961e-01 7.888021e-02 4.688229e-02 9.073094e-02 2.810942e-02 1.024600e-01 1.431363e-01 5.652506e-02 6.074986e-02 3.276418e-01 9.914936e-02 7.242460e-02 1.604209e-01 3.652554e-01 1.310204e-01 3.731329e-01 2.509865e-01 2.054956e-01 
