%  columns="iteration, evaluation, void, void, void, xmean" (startseed=209166, 2026/02/11 10:36:6.69)
30 301 0 0 0 8.579477e-02 9.643719e-02 1.184950e-01 8.020473e-02 9.484730e-02 1.147219e-01 1.164020e-01 1.214216e-01 9.415937e-02 8.837127e-02 1.312408e-01 6.238618e-02 4.601965e-02 8.904338e-02 3.063217e-02 8.414998e-02 1.539739e-01 5.188937e-02 8.374944e-02 3.020496e-01 8.200867e-02 7.303840e-02 1.385719e-01 3.453568e-01 1.031383e-01 3.541389e-01 2.344658e-01 1.876816e-01 5.791689e-01 4.784328e-01 
31 311 0 0 0 8.563750e-02 9.421175e-02 1.214744e-01 7.969704e-02 9.379209e-02 1.116409e-01 1.148792e-01 1.214596e-01 8.779137e-02 8.848908e-02 1.321102e-01 6.259963e-02 4.729130e-02 8.715155e-02 2.960424e-02 8.666597e-02 1.488877e-01 4.887473e-02 8.362968e-02 3.089678e-01 8.043960e-02 7.310386e-02 1.378533e-01 3.372826e-01 1.044366e-01 3.441971e-01 2.253381e-01 1.917338e-01 5.760190e-01 5.048463e-01 
32 321 0 0 0 8.253560e-02 8.746461e-02 1.261698e-01 7.843961e-02 9.229243e-02 1.094125e-01 1.189973e-01 1.183113e-01 8.720587e-02 8.940294e-02 1.299155e-01 6.378072e-02 4.851833e-02 8.483077e-02 2.946351e-02 8.660157e-02 1.451547e-01 5.006010e-02 8.487455e-02 3.073660e-01 7.799262e-02 6.865663e-02 1.345509e-01 3.244208e-01 1.060649e-01 3.378923e-01 2.336746e-01 2.054063e-01 5.760138e-01 5.292921e-01 
33 331 0 0 0 8.354172e-02 8.662227e-02 1.237091e-01 7.751221e-02 9.545196e-02 1.085138e-01 1.213152e-01 1.217062e-01 9.157184e-02 9.057284e-02 1.299053e-01 6.283420e-02 4.730942e-02 8.348040e-02 2.972278e-02 8.620114e-02 1.414161e-01 5.075854e-02 8.055719e-02 2.981059e-01 7.115945e-02 7.118628e-02 1.362041e-01 3.106865e-01 1.038726e-01 3.433958e-01 2.317724e-01 2.033331e-01 5.813238e-01 5.192598e-01 
34 341 0 0 0 8.333478e-02 8.864749e-02 1.255931e-01 7.757596e-02 9.343124e-02 1.060604e-01 1.266731e-01 1.193536e-01 9.042939e-02 8.497126e-02 1.264593e-01 6.391024e-02 4.725910e-02 8.441535e-02 2.947450e-02 8.244879e-02 1.429558e-01 5.174785e-02 7.801432e-02 3.061692e-01 7.139000e-02 7.236334e-02 1.376019e-01 3.076813e-01 1.047008e-01 3.487335e-01 2.332276e-01 2.086507e-01 5.609725e-01 5.242530e-01 
35 351 0 0 0 7.893116e-02 8.489472e-02 1.250129e-01 8.104564e-02 9.045093e-02 1.042825e-01 1.343199e-01 1.193017e-01 9.303990e-02 8.441688e-02 1.206308e-01 6.446568e-02 4.732129e-02 8.365543e-02 2.920403e-02 8.558882e-02 1.387614e-01 5.215662e-02 7.779891e-02 3.167658e-01 7.361119e-02 7.186216e-02 1.394287e-01 3.010105e-01 1.039318e-01 3.382943e-01 2.307184e-01 2.149872e-01 5.476250e-01 5.333439e-01 
36 361 0 0 0 7.815565e-02 8.550464e-02 1.189199e-01 8.275120e-02 8.976229e-02 1.081703e-01 1.360195e-01 1.177100e-01 9.784616e-02 8.685200e-02 1.247767e-01 6.401407e-02 4.779254e-02 7.960699e-02 2.903308e-02 9.078134e-02 1.391723e-01 5.218611e-02 7.814416e-02 3.054470e-01 6.902840e-02 7.181379e-02 1.363540e-01 3.037519e-01 1.044681e-01 3.393892e-01 2.256175e-01 2.177642e-01 5.568555e-01 5.336297e-01 
37 371 0 0 0 7.984920e-02 8.837228e-02 1.199064e-01 8.298548e-02 8.768080e-02 1.129989e-01 1.430621e-01 1.136232e-01 9.696865e-02 8.489249e-02 1.265916e-01 6.575718e-02 4.672807e-02 7.926172e-02 2.926218e-02 8.972158e-02 1.333382e-01 5.042472e-02 8.091591e-02 3.065172e-01 6.842804e-02 6.918255e-02 1.344512e-01 3.055776e-01 1.043650e-01 3.310620e-01 2.298404e-01 2.239577e-01 5.540963e-01 5.546993e-01 
38 381 0 0 0 7.802843e-02 9.158051e-02 1.218287e-01 8.358644e-02 8.077488e-02 1.146536e-01 1.474597e-01 1.203101e-01 9.539468e-02 8.470623e-02 1.239270e-01 6.656248e-02 4.734499e-02 7.620451e-02 3.101820e-02 8.884049e-02 1.336797e-01 4.980511e-02 8.212578e-02 3.042847e-01 7.011130e-02 7.069601e-02 1.357044e-01 3.038377e-01 1.011384e-01 3.405517e-01 2.261833e-01 2.173782e-01 5.301687e-01 5.587089e-01 
39 391 0 0 0 7.868815e-02 9.086963e-02 1.225868e-01 8.873931e-02 8.329030e-02 1.161050e-01 1.440109e-01 1.183276e-01 9.531228e-02 8.678167e-02 1.265798e-01 6.851890e-02 4.761752e-02 7.645798e-02 3.046881e-02 9.475233e-02 1.370435e-01 5.056928e-02 8.009471e-02 2.940083e-01 7.402062e-02 6.992354e-02 1.334383e-01 3.055378e-01 1.012292e-01 3.507537e-01 2.264856e-01 2.232805e-01 5.506966e-01 5.818748e-01 
